id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
52309263,18998266,2013-10-18,"Chicago, IL",within a few hours,100%,100%,t,Hyde Park,3,4,"['email', 'phone', 'work_email']",t,t,Hyde Park,41.796158,-87.597801,Entire home,Entire home/apt,6,2.5 baths,4.0,$395.00,25,1125,5,25,1125,1125,24.3,1125.0,t,10,10,10,74,27,3,0,2016-06-13,2023-08-05,4.85,4.85,4.67,5.0,5.0,4.81,4.81,f,3,2,1,0,0.3
948556781487389717,960682634,2022-09-20,"Chicago, IL",within an hour,100%,87%,t,Portage Park,10,10,"['email', 'phone']",t,t,Near North Side,41.90056,-87.64233,Entire rental unit,Entire home/apt,2,1 bath,1.0,$53.00,1,90,2,2,1,1125,2.0,1094.1,t,18,48,78,168,72,62,6,2022-11-06,2023-12-07,4.93,4.93,4.89,5.0,4.92,4.92,4.82,f,10,10,0,0,5.29
919460707453602335,1018384647,2023-04-08,,within an hour,100%,78%,t,West Town,10,10,['phone'],t,t,West Town,41.90721,-87.69453,Entire rental unit,Entire home/apt,8,3 baths,4.0,$143.00,2,365,2,4,1125,1125,2.8,1125.0,t,0,0,0,0,59,38,2,2022-08-14,2023-12-17,4.72,4.7,4.72,4.85,4.92,4.62,4.68,f,4,4,0,0,3.6
649196806143935158,333836531,2018-01-10,"Chicago, IL",within an hour,100%,91%,t,Lakeview,10,12,"['email', 'phone']",t,t,Lake View,41.93618,-87.64229,Entire rental unit,Entire home/apt,2,1 bath,1.0,$52.00,1,1125,2,2,1125,1125,2.0,1125.0,t,25,55,85,175,73,31,2,2021-06-06,2023-12-10,4.86,4.89,4.86,4.88,4.93,5.0,4.77,f,10,10,0,0,2.37
939384118010210371,95135691,2015-10-27,"Chicago, IL",within a day,100%,100%,f,Rogers Park,7,7,"['email', 'phone']",t,t,Rogers Park,42.00098,-87.66049,Room in boutique hotel,Private room,6,2 baths,3.0,$287.00,2,180,2,2,180,180,2.0,180.0,t,15,38,65,337,91,1,0,2017-02-19,2023-08-06,4.78,4.79,4.82,4.86,4.85,4.94,4.69,t,7,3,4,0,1.09
903817619338126823,7931003,2012-10-24,"Chicago, IL",within an hour,100%,68%,t,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89766,-87.62094,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,$105.00,28,1125,28,28,1125,1125,28.0,1125.0,t,30,60,90,365,9,3,0,2020-03-17,2023-08-21,5.0,5.0,4.89,5.0,5.0,5.0,4.67,f,72,72,0,0,0.2
24335220,677384271,2020-02-25,"Chicago, IL",within a day,100%,100%,f,West Town,1,1,"['email', 'phone']",t,f,West Town,41.89452,-87.67056,Entire rental unit,Entire home/apt,4,1 bath,2.0,$150.00,1,365,2,2,365,365,2.0,365.0,t,27,57,87,251,3,3,1,2023-11-05,2023-11-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,2.05
48956468,800606627,2021-05-06,,within a few hours,90%,71%,f,Austin,1,2,"['email', 'phone']",t,t,Austin,41.89932121204748,-87.77017001203325,Entire rental unit,Entire home/apt,2,1 bath,1.0,$61.00,3,365,3,3,1125,1125,3.0,1125.0,t,23,53,83,358,1,1,0,2023-11-01,2023-11-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,f,1,1,0,0,0.63
33438071,87867966,2015-09-11,"Chicago, IL",within an hour,100%,99%,t,Wicker Park,22,22,"['email', 'phone']",t,t,West Town,41.91126,-87.66975,Private room in rental unit,Private room,2,1 shared bath,1.0,$58.00,1,60,2,3,1125,1125,2.0,1125.0,t,17,17,17,17,169,13,2,2018-12-18,2023-12-10,4.86,4.91,4.72,4.88,4.95,4.92,4.89,t,20,6,14,0,2.78
9165281,154829447,2016-06-13,"Chicago, IL",a few days or more,7%,71%,f,Greater Grand Crossing,25,31,"['email', 'phone']",t,t,Greater Grand Crossing,41.76635,-87.62037,Room in hotel,Private room,16,1 private bath,2.0,$243.00,32,365,32,32,365,365,32.0,365.0,t,19,49,79,354,96,11,0,2020-11-22,2023-07-20,4.63,4.71,4.63,4.79,4.84,4.36,4.56,f,21,19,2,0,2.57
46874139,1029553102,2023-05-14,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Mckinley Park,41.83700613562949,-87.66661107522953,Private room in rental unit,Private room,1,2 baths,1.0,$31.00,1,999,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,7,7,0,2023-08-11,2023-11-11,4.88,4.5,4.63,5.0,4.88,4.5,4.75,t,61,0,61,0,1.62
597020328083592436,291103795,2017-08-11,"Chicago, IL",within an hour,97%,100%,,Logan Square,11,54,"['email', 'phone']",t,t,Logan Square,41.91883,-87.69642,Private room in rental unit,Private room,1,1 shared bath,1.0,$25.00,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,66,23,3,2021-06-24,2023-12-03,4.09,4.09,3.97,4.57,4.34,4.46,4.04,t,8,0,8,0,2.18
958001430211869918,485691115,2019-02-13,"Chicago, IL",within a day,50%,89%,f,Austin,1,1,['phone'],t,t,Austin,41.89132,-87.76772,Entire rental unit,Entire home/apt,6,2 baths,4.0,$250.00,1,90,2,2,1125,1125,2.0,1125.0,t,16,46,76,351,14,2,0,2021-08-08,2023-07-24,4.29,4.64,4.79,4.71,4.79,4.07,4.43,f,1,1,0,0,0.49
1025229388054028280,880100526,2022-01-11,"Chicago, IL",within an hour,100%,90%,t,West Loop,9,11,"['email', 'phone']",t,t,Near West Side,41.88478,-87.64309,Entire rental unit,Entire home/apt,2,1 bath,1.0,$54.00,1,90,2,2,1125,1125,2.0,1125.0,t,20,50,80,170,82,47,5,2022-06-15,2023-12-08,4.77,4.83,4.9,4.89,4.9,4.83,4.74,f,9,9,0,0,4.46
556419741274302000,57003067,2015-02-28,"Chicago, IL",within an hour,100%,94%,f,South Shore,8,8,"['email', 'phone']",t,t,South Shore,41.76302,-87.57186,Private room in bungalow,Private room,1,1 shared bath,1.0,$22.00,32,1125,32,32,1125,1125,32.0,1125.0,t,19,28,58,333,59,0,0,2015-05-31,2022-05-28,4.56,4.63,4.55,4.74,4.68,4.32,4.61,f,8,0,7,1,0.57
53024196,968469106,2022-10-19,,within an hour,100%,93%,t,Lower West Side,1,1,"['email', 'phone']",t,t,Lower West Side,41.85148,-87.67535,Entire rental unit,Entire home/apt,6,1 bath,5.0,$121.00,3,700,2,3,1125,1125,2.4,1125.0,t,21,51,81,81,26,26,1,2023-03-21,2023-11-26,5.0,5.0,4.96,4.96,5.0,4.81,5.0,f,1,1,0,0,2.86
924174468522359950,47224286,2014-11-11,"Chicago, IL",within a few hours,100%,99%,f,Old Town,14,21,"['email', 'phone']",t,t,Near North Side,41.90699,-87.63507,Entire condo,Entire home/apt,2,1 bath,1.0,$119.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,90,55,40,0,2022-07-25,2023-10-28,4.82,4.78,4.73,4.89,4.82,4.96,4.76,f,14,11,3,0,3.22
45495441,862038474,2021-11-08,"Chicago, IL",within an hour,91%,98%,t,Chicago Loop,17,18,"['email', 'phone']",t,t,Loop,41.884,-87.62837,Room in boutique hotel,Private room,2,1 private bath,1.0,$102.00,1,365,1,1,1125,1125,1.0,1125.0,t,20,34,34,34,43,36,4,2022-07-04,2023-12-14,4.81,4.84,4.91,4.91,4.72,4.88,4.58,t,17,0,17,0,2.42
671196671918910923,184386110,2016-08-27,"Chicago, IL",within an hour,100%,100%,f,Lake View East,2,5,"['email', 'phone']",t,t,Lake View,41.95282,-87.65597,Entire rental unit,Entire home/apt,8,2 baths,4.0,$203.00,3,365,2,4,365,365,3.5,365.0,t,0,0,0,0,47,35,0,2022-07-12,2023-11-05,4.69,4.71,4.81,4.94,4.96,4.81,4.56,t,2,2,0,0,2.69
655773181209614853,320464123,2017-11-26,,within an hour,100%,100%,f,North Lawndale,5,5,"['email', 'phone']",t,f,North Lawndale,41.85664,-87.72136,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,$216.00,1,28,2,2,1125,1125,2.0,1125.0,t,29,59,89,364,11,0,0,2021-09-19,2022-07-06,4.0,4.27,4.55,4.45,4.82,3.45,4.0,f,3,3,0,0,0.4
929576036030786713,440883642,2018-10-13,"Chicago, IL",within an hour,98%,99%,f,Garfield Park,10,11,"['email', 'phone']",t,t,East Garfield Park,41.87331,-87.69271,Private room in rental unit,Private room,3,1 bath,1.0,$23.00,2,30,2,2,1125,1125,2.0,1125.0,t,26,56,86,254,9,9,1,2023-08-20,2023-11-27,5.0,5.0,4.78,5.0,5.0,4.22,5.0,t,10,1,9,0,2.23
28991510,792542042,2021-04-09,,within a few hours,93%,99%,f,River North,73,100,"['email', 'phone', 'work_email']",t,f,Loop,41.88462,-87.6298,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,$171.00,32,365,32,32,1125,1125,32.0,1125.0,t,0,18,48,252,2,0,0,2022-09-10,2022-11-26,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,40,40,0,0,0.13
31852150,101208242,2015-12-05,,within an hour,100%,95%,t,North Lawndale,1,3,"['email', 'phone']",t,f,North Lawndale,41.85876555334561,-87.69546302145706,Entire guest suite,Entire home/apt,4,1 bath,2.0,$56.00,2,18,2,3,1125,1125,2.2,1125.0,t,8,27,57,64,164,18,2,2016-05-08,2023-12-12,4.79,4.87,4.68,4.92,4.95,4.68,4.82,f,1,1,0,0,1.77
1013927633997323682,47224286,2014-11-11,"Chicago, IL",within a few hours,100%,99%,f,Old Town,14,21,"['email', 'phone']",t,t,Near North Side,41.90697,-87.63507,Entire rental unit,Entire home/apt,5,1 bath,3.0,$79.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,90,142,28,0,2020-05-10,2023-10-08,4.68,4.81,4.61,4.89,4.75,4.92,4.67,f,14,11,3,0,3.23
881065808297939047,256729894,2017-05-01,"Chicago, IL",within an hour,100%,100%,f,West Town,1,1,"['email', 'phone']",t,t,West Town,41.900829659967776,-87.66913418678122,Entire rental unit,Entire home/apt,4,1 bath,2.0,$175.00,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0,13,13,1,2023-06-12,2023-11-25,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,1,1,0,0,2.05
220333,1048253154,2023-07-06,,,,71%,f,West Town,1,1,"['email', 'phone']",f,t,West Town,41.89595725032399,-87.67843703914797,Entire rental unit,Entire home/apt,8,2 baths,4.0,$343.00,3,365,3,3,365,365,3.0,365.0,t,26,56,86,266,6,6,0,2023-07-30,2023-10-16,5.0,5.0,5.0,4.83,4.83,5.0,4.83,f,1,1,0,0,1.27
15250951,134651762,2016-04-15,"Chicago, IL",within an hour,100%,96%,t,,1,3,"['email', 'phone']",t,t,Lincoln Square,41.97132,-87.69051,Entire condo,Entire home/apt,4,1 bath,2.0,$110.00,2,1125,2,2,1125,1125,2.0,1125.0,t,1,1,1,55,322,75,7,2018-06-03,2023-12-13,4.98,4.98,4.88,5.0,4.98,4.95,4.96,f,1,1,0,0,4.77
34565182,30835494,2014-05-12,"Chicago, IL",within an hour,100%,98%,t,Irving Park,2,2,"['email', 'phone']",t,t,Irving Park,41.94367,-87.7409,Private room in home,Private room,2,1 shared bath,1.0,$55.00,2,15,2,2,1125,1125,2.0,1125.0,t,0,0,0,44,60,13,1,2021-07-17,2023-12-16,4.95,4.97,4.97,4.92,4.92,4.93,4.92,f,2,0,2,0,2.03
39396472,341102243,2018-01-29,"Chicago, IL",within an hour,100%,99%,f,Uptown,22,22,"['email', 'phone']",t,t,Uptown,41.9557328,-87.6505646,Entire rental unit,Entire home/apt,2,1 bath,1.0,$59.00,32,365,32,32,365,365,32.0,365.0,t,26,56,86,266,1,1,0,2023-10-14,2023-10-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,22,22,0,0,0.45
52512849,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1.0,$186.00,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,0,128,0,0,0,,,,,,,,,,f,643,643,0,0,
979961624048333064,341621658,2018-01-30,"Chicago, IL",within an hour,100%,100%,t,Roscoe Village,1,1,"['email', 'phone']",t,t,North Center,41.94264,-87.67616,Entire rental unit,Entire home/apt,4,1 bath,2.0,$81.00,1,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,225,26,1,2018-06-12,2023-11-19,4.96,4.97,4.96,4.96,4.96,4.99,4.88,f,1,1,0,0,3.35
23248272,154829447,2016-06-13,"Chicago, IL",a few days or more,7%,71%,f,Greater Grand Crossing,25,31,"['email', 'phone']",t,t,Kenwood,41.80427,-87.58428,Entire condo,Entire home/apt,16,1 bath,1.0,$218.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,1,0,0,2021-01-24,2021-01-24,4.0,5.0,5.0,5.0,5.0,3.0,4.0,f,21,19,2,0,0.03
886872247715058143,21675311,2013-12-27,"Chicago, IL",within an hour,100%,100%,t,West Town,3,5,"['email', 'phone']",t,t,West Town,41.90784926953003,-87.67542166931152,Entire vacation home,Entire home/apt,8,1 bath,6.0,$179.00,3,45,2,3,1125,1125,2.9,1125.0,t,0,0,0,0,44,40,2,2022-11-27,2023-11-26,4.8,4.78,4.96,4.93,4.84,4.84,4.73,f,3,3,0,0,3.41
962220431588361685,918480966,2022-05-15,"Chicago, IL",within an hour,100%,88%,t,Logan Square,10,10,"['email', 'phone']",t,t,Logan Square,41.91573,-87.71213,Entire rental unit,Entire home/apt,4,1 bath,2.0,$59.00,1,90,2,2,90,90,2.0,90.0,t,0,0,0,0,129,102,9,2022-07-27,2023-12-15,4.88,4.94,4.94,4.94,4.93,4.72,4.88,f,10,10,0,0,7.59
744084115528123216,193461374,2016-09-25,"Chicago, IL",within an hour,100%,100%,f,Uptown,31,31,"['email', 'phone']",t,t,Rogers Park,42.0127382,-87.68175099999999,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,$80.00,2,120,2,3,1125,1125,2.3,1125.0,t,5,33,63,107,19,19,1,2023-04-11,2023-11-20,4.26,4.89,4.63,4.84,4.95,4.21,4.68,t,28,28,0,0,2.26
938637033406699975,42180431,2014-09-08,"Chicago, IL",within an hour,90%,100%,t,Humboldt Park,1,1,"['email', 'phone']",t,t,Humboldt Park,41.90934,-87.71271,Private room in guest suite,Private room,2,1 private bath,1.0,$91.00,2,90,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,37,12,1,2022-03-06,2023-11-24,4.95,4.92,5.0,5.0,4.97,4.68,4.87,f,1,0,1,0,1.7
52385589,2770811,2011-11-08,"Tampa, FL",within a few hours,100%,77%,t,Kenwood,23,35,"['email', 'phone']",t,t,Woodlawn,41.78378,-87.60639,Private room in rental unit,Private room,1,1 private bath,1.0,$45.00,32,365,32,32,365,365,32.0,365.0,t,15,45,75,349,1,1,0,2023-09-23,2023-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,19,2,17,0,0.34
1035008946135563301,870210386,2021-12-07,"Chicago, IL",within an hour,99%,99%,f,Near South Side,42,65,"['email', 'phone']",t,f,Near South Side,41.86443,-87.62601,Entire rental unit,Entire home/apt,4,1 bath,2.0,$232.00,1,1125,2,2,1,1125,2.0,101.7,t,2,23,45,268,102,30,0,2019-12-30,2023-11-13,4.74,4.73,4.68,4.76,4.72,4.82,4.51,f,41,36,5,0,2.11
7678127,888730046,2022-02-09,,within an hour,98%,99%,f,Armour Square,8,9,"['email', 'phone']",t,t,Armour Square,41.84185,-87.63245,Private room in rental unit,Private room,3,1 shared bath,1.0,$21.00,2,30,2,2,1125,1125,2.0,1125.0,t,14,44,74,242,55,33,2,2022-06-24,2023-12-15,4.53,4.67,4.6,4.71,4.71,4.53,4.55,t,8,0,8,0,3.04
1034186614134186754,917944075,2022-05-13,"Chicago, IL",within an hour,98%,88%,t,Avondale,9,9,"['email', 'phone']",t,t,Avondale,41.93411,-87.71749,Entire rental unit,Entire home/apt,2,1 bath,1.0,$52.00,1,90,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,10,10,3,2023-09-23,2023-12-12,4.73,4.82,4.82,4.91,4.91,4.91,4.73,f,9,9,0,0,3.45
50100628,124325527,2016-03-08,"Chicago, IL",within an hour,100%,98%,t,Little Italy/UIC,1,2,"['email', 'phone']",t,f,Near West Side,41.86832,-87.66222,Private room in condo,Private room,2,1 private bath,1.0,$74.00,2,7,2,2,7,7,2.0,7.0,t,0,5,14,95,346,45,2,2016-04-06,2023-11-28,4.81,4.79,4.84,4.94,4.88,4.89,4.87,f,1,0,1,0,3.69
29775439,376732111,2018-05-07,"Chicago, IL",within a day,90%,93%,t,River North,23,24,"['phone', 'work_email']",t,t,Near North Side,41.903335,-87.63416199999999,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,$208.00,32,365,32,32,365,365,32.0,365.0,t,4,34,64,339,0,0,0,,,,,,,,,,f,23,23,0,0,
941540506583898394,50276775,2014-12-23,,within an hour,100%,97%,f,Clearwater Beach,1141,2346,"['email', 'phone']",t,t,Near North Side,41.89344,-87.61872,Room in hotel,Private room,2,1 bath,1.0,$228.00,32,365,32,32,365,365,32.0,365.0,t,25,49,66,136,0,0,0,,,,,,,,,,t,58,0,58,0,
48230225,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Uptown,41.96920519999999,-87.655816,Entire rental unit,Entire home/apt,2,1 bath,1.0,$78.00,32,1125,32,366,1125,1125,354.2,1125.0,t,29,59,89,364,0,0,0,,,,,,,,,,f,643,643,0,0,
35004098,977563263,2022-11-22,"Chicago, IL",within an hour,100%,97%,t,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.91824137516668,-87.69449380190396,Entire rental unit,Entire home/apt,4,1 bath,3.0,$89.00,2,29,2,2,1125,1125,2.0,1125.0,t,15,42,72,101,70,70,4,2023-01-14,2023-12-16,4.96,4.97,4.97,5.0,5.0,4.94,4.89,f,1,1,0,0,6.19
1083987,338595474,2018-01-22,"Chicago, IL",within an hour,100%,95%,t,Avondale,32,40,"['email', 'phone', 'work_email']",t,t,Lake View,41.94503370839888,-87.65726777940355,Entire home,Entire home/apt,8,2 baths,3.0,$272.00,1,365,2,5,365,365,3.9,365.0,t,30,60,90,180,8,8,0,2023-08-19,2023-11-05,5.0,5.0,5.0,4.88,4.75,5.0,4.63,f,21,21,0,0,1.97
598541133221499400,873172006,2021-12-19,"Chicago, IL",within an hour,100%,98%,t,Lake View East,3,7,"['email', 'phone']",t,t,Lake View,41.95266,-87.65288,Entire rental unit,Entire home/apt,7,2 baths,4.0,$144.00,29,120,29,29,1125,1125,29.0,1125.0,t,5,35,49,49,0,0,0,,,,,,,,,,t,3,3,0,0,
704582593768746311,453165851,2018-11-19,"Chicago, IL",within an hour,100%,98%,f,Back of the Yards,30,41,"['email', 'phone']",t,t,Grand Boulevard,41.807523993786525,-87.62796616134521,Private room in rental unit,Private room,2,1 shared bath,1.0,$27.00,32,365,32,32,1125,1125,32.0,1125.0,t,0,0,0,139,1,1,0,2023-10-23,2023-10-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,30,3,27,0,0.53
952695583602085071,960682634,2022-09-20,"Chicago, IL",within an hour,100%,87%,t,Portage Park,10,10,"['email', 'phone']",t,t,Uptown,41.9626,-87.65145,Entire rental unit,Entire home/apt,2,1 bath,1.0,$52.00,1,90,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,65,60,3,2022-11-13,2023-12-03,4.85,4.92,4.88,4.77,4.95,4.89,4.64,f,10,10,0,0,4.86
862934347449841867,18664631,2013-10-09,"Chicago, IL",within an hour,100%,98%,f,Logan Square,1,3,"['email', 'phone']",t,t,Logan Square,41.92616340000001,-87.69771759999999,Entire rental unit,Entire home/apt,4,1 bath,2.0,$120.00,1,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,363,24,24,2,2023-06-11,2023-12-03,4.33,4.33,4.25,4.67,4.67,4.92,4.33,f,1,1,0,0,3.77
710992199750939461,74184451,2015-06-29,"Chicago, IL",within an hour,83%,100%,t,Lincoln Park,3,4,"['email', 'phone']",t,f,Lincoln Park,41.93038,-87.64263,Entire condo,Entire home/apt,4,1.5 baths,3.0,$195.00,4,28,3,4,1125,1125,3.7,1125.0,t,21,51,81,171,67,20,1,2021-07-06,2023-11-26,4.87,4.87,4.9,4.9,4.9,4.97,4.75,f,1,1,0,0,2.24
45686609,7931003,2012-10-24,"Chicago, IL",within an hour,100%,68%,t,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",t,t,Loop,41.88758,-87.61772,Entire rental unit,Entire home/apt,2,1 bath,1.0,$160.00,60,1124,60,60,1124,1124,60.0,1124.0,t,30,60,90,365,1,0,0,2018-05-05,2018-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,72,72,0,0,0.01
998581515329267729,39158131,2014-08-06,"Chicago, IL",within an hour,100%,77%,f,Ukrainian Village,4,4,"['email', 'phone', 'work_email']",t,t,West Town,41.89564,-87.65398,Entire loft,Entire home/apt,14,3.5 baths,7.0,"$2,249.00",1,1125,2,2,1125,1125,2.0,1125.0,t,29,59,89,364,10,2,0,2019-06-11,2023-08-06,5.0,5.0,5.0,5.0,5.0,5.0,4.9,f,3,3,0,0,0.18
28362943,1029553102,2023-05-14,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.84154,-87.65255,Private room in home,Private room,2,2 shared baths,1.0,$37.00,1,365,2,2,1125,1125,2.0,1125.0,t,17,47,77,257,2,2,1,2023-10-30,2023-11-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,61,0,61,0,1.2
45399688,573605107,2019-08-18,"Chicago, IL",within an hour,100%,91%,f,Garfield Park,5,13,"['email', 'phone']",t,t,West Garfield Park,41.87402,-87.72936,Private room in home,Private room,1,3 shared baths,1.0,$24.00,32,365,32,32,365,365,32.0,365.0,t,26,56,86,361,6,3,0,2019-09-03,2023-08-07,4.17,4.0,3.17,5.0,4.5,3.67,4.0,f,3,1,2,0,0.11
932527923484148288,23303390,2014-01-26,"Chicago, IL",within a few hours,100%,50%,f,Old Town,1,15,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.91337,-87.63809,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,$150.00,32,1125,32,32,1125,1125,32.0,1125.0,t,9,39,69,249,75,0,0,2017-12-10,2021-07-25,4.81,4.89,4.81,4.95,4.93,4.95,4.84,f,1,1,0,0,1.02
15599810,1005209826,2023-02-24,,within an hour,100%,100%,f,Lower West Side,18,30,['phone'],t,t,Lower West Side,41.85830512631122,-87.6598663230605,Private room in rental unit,Private room,2,1 shared bath,1.0,$50.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,2,2,0,2023-04-28,2023-05-29,3.0,3.0,3.0,3.0,3.0,3.5,3.0,t,18,3,13,2,0.26
1011466200514124374,54550515,2015-02-05,,within an hour,100%,96%,t,Avondale,8,8,"['email', 'phone']",t,t,Lincoln Park,41.9115834,-87.650014,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,$226.00,1,365,2,2,365,365,2.0,365.0,t,25,55,85,357,4,4,0,2023-09-17,2023-11-05,5.0,5.0,5.0,5.0,5.0,4.75,5.0,f,3,3,0,0,1.29
50248233,514928878,2019-04-22,,within a day,100%,65%,f,River North,20,22,"['email', 'phone']",t,t,Near North Side,41.89411,-87.62723,Entire condo,Entire home/apt,3,1 bath,1.0,$95.00,32,365,32,32,365,365,32.0,365.0,t,16,46,76,76,1,0,0,2019-11-06,2019-11-06,4.0,3.0,4.0,4.0,3.0,4.0,3.0,f,19,19,0,0,0.02
54036729,547182719,2019-07-04,"Chicago, IL",within an hour,99%,99%,f,Ravenswood,17,19,"['email', 'phone']",t,t,Edgewater,41.98822,-87.65694,Entire rental unit,Entire home/apt,2,1 bath,1.0,$67.00,1,365,2,30,365,365,6.6,365.0,t,20,50,68,68,84,46,4,2022-06-06,2023-11-28,4.73,4.79,4.79,4.89,4.9,4.88,4.63,f,16,16,0,0,4.49
48180549,6460730,2012-08-11,"Chicago, IL",within an hour,100%,100%,t,Lake View,16,20,"['email', 'phone']",t,t,Lake View,41.96090284969051,-87.66654785299794,Entire rental unit,Entire home/apt,2,1 bath,1.0,$70.00,2,365,2,4,365,365,3.6,365.0,t,12,42,72,345,13,13,3,2023-08-25,2023-12-04,4.77,4.85,4.85,5.0,5.0,4.85,4.46,t,16,15,1,0,3.36
33755589,77211535,2015-07-15,"Chicago, IL",within an hour,100%,98%,f,Fuller Park,3,4,"['email', 'phone']",t,t,Fuller Park,41.79994019592641,-87.63236702483833,Private room in rental unit,Private room,1,1.5 shared baths,1.0,$35.00,2,29,3,4,29,29,3.1,29.0,t,30,60,82,342,14,14,0,2023-03-01,2023-10-23,4.86,4.93,4.71,4.93,4.79,4.07,4.71,t,3,0,3,0,1.43
45879824,755895178,2020-12-02,"Chicago, IL",within an hour,100%,98%,f,Hyde Park,14,15,"['email', 'phone']",t,t,Hyde Park,41.79524,-87.59199,Entire rental unit,Entire home/apt,2,1 bath,1.0,$54.00,2,180,2,2,180,180,2.0,180.0,t,7,17,47,321,12,6,1,2022-08-26,2023-11-23,3.5,4.08,3.33,4.42,4.33,4.42,3.58,f,14,14,0,0,0.75
28982045,592765370,2019-09-19,,,,,f,Loop,1,1,"['email', 'phone']",t,t,Loop,41.8845,-87.62459,Entire rental unit,Entire home/apt,4,1 bath,2.0,$400.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,90,0,0,0,,,,,,,,,,f,1,1,0,0,
39048786,723994947,2020-08-12,"Chicago, IL",within an hour,100%,99%,t,Near West Side,12,51,"['email', 'phone']",t,t,Near West Side,41.88218838338972,-87.68171704932064,Entire rental unit,Entire home/apt,8,2 baths,4.0,$200.00,2,999,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,49,49,1,2023-03-05,2023-11-24,5.0,4.96,4.98,4.94,4.98,4.88,4.98,f,12,12,0,0,5.09
32757953,471358054,2019-01-10,"Chicago, IL",within an hour,100%,94%,t,Rush & Division,31,32,['phone'],t,t,West Town,41.89545,-87.67983,Entire rental unit,Entire home/apt,10,2 baths,4.0,$250.00,2,365,2,3,365,365,2.7,365.0,t,23,53,83,330,23,23,1,2023-05-24,2023-12-10,5.0,4.96,5.0,4.91,5.0,5.0,4.91,f,30,30,0,0,3.3
918849406594871841,291552187,2017-08-13,"Chicago, IL",within a day,80%,64%,t,West Ridge,1,1,"['email', 'phone']",t,t,West Ridge,42.00386,-87.69524,Entire guest suite,Entire home/apt,4,1 bath,4.0,$50.00,2,16,2,2,16,16,2.0,16.0,t,23,53,83,83,108,14,2,2018-02-11,2023-11-27,4.71,4.88,4.86,4.89,4.9,4.7,4.79,f,1,1,0,0,1.52
